"Identificação do post","Identificação da conta","Nome de usuário da conta","Nome da conta",Descrição,"Duração (s)","Horário de publicação","Link permanente","Tipo de post","Comentário de dados",Data,Visualizações,Alcance,Curtidas,Compartilhamentos,Seguimentos,Comentários,Salvamentos
18109855139467745,17841467312227297,fpfacademia,"FPF Academia","📚 EXCLUSIVO PARA MULHERES!
A FPF Academia, com oferecimento da Petrobras, começou setembro com duas oportunidades abertas (e gratuitas!!!) para você que já trabalha ou deseja trabalhar com futebol ⚽

📋 Programa de Formação de Treinadoras
🎙️ Curso de Narradoras

Acesse o link da bio, confira as condições de participação, datas, conteúdos e faça sua inscrição! Lembrando que ambos os cursos possuem processo seletivo. Dúvidas? Mande uma DM para a @fpfacademia 📩

.
.
.

📷 João Loureiro e Diego Soares/Ag. Paulistão

#FPFAcademia #Curso #Narradoras #Treinadoras #Futebol",0,"09/09/2026 11:00",https://www.instagram.com/p/DdE2A9YKr3E/,"Imagem do Instagram",,Total,7596,4157,116,17,5,2,0
18027646463854244,17841429857362439,paulistaof,"Paulistão F Petrobras","POR CIMA DA GOLEIRA! 😮💨
A Mariana de Paula meteu esse golaço pela Ferroviária no Paulista F Sub-15 Petrobras!
#PaulistaFSub15Petrobras",19,"09/09/2026 10:00",https://www.instagram.com/reel/DdEq4KxjQCi/,"Reel do Instagram",,Total,9303,5673,202,13,5,23,0
18023431721700305,17841429857362439,paulistaof,"Paulistão F Petrobras","RESTAM QUATRO! 🌟
Quem vai chegar à final do @brfeminino?
#ElasEmCampo",0,"09/09/2026 09:30",https://www.instagram.com/p/DdEsaAaILUb/,"Imagem do Instagram",,Total,15812,10073,363,26,3,3,9
18091894724403183,17841429857362439,paulistaof,"Paulistão F Petrobras","VOLTAMOS COM TUDO!
Assim ficou a tabela de classificação do Paulista F Sub-17 Petrobras ao final da 5ª rodada!
#PaulistaFSub17Petrobras",0,"09/09/2026 06:50",https://www.instagram.com/p/DdEaJQwm4Bj/,"Imagem do Instagram",,Total,38010,18127,619,156,7,1,4
17969497821140804,17841429857362439,paulistaof,"Paulistão F Petrobras","Se liga nas craques do Paulistão F Petrobras no estilo anos 80! Entramos na trend!🥰
#PaulistãoFPetrobras",0,"09/09/2026 05:00",https://www.instagram.com/p/DdENl9UFPba/,"Carrossel do Instagram",,Total,16660,7221,326,93,1,28,5
17862641163678122,17841429857362439,paulistaof,"Paulistão F Petrobras","DIRETO DA CABINE! 🎙️
Vem com a @renatavillasboas5 conferir de perto como é a rotina durante uma transmissão de @paulistaof! ⚽ 👓

🚨 Lembrando: As inscrições para o Curso de Narradoras já estão abertas. E o melhor... de forma GRATUITA! Acesse o link da bio da @fpfacademia e garanta sua vaga ✍️

#FPFAcademia #Curso #Narradoras #POV #Narração",93,"09/08/2026 14:50",https://www.instagram.com/reel/DdCrp-Nvrej/,"Reel do Instagram",,Total,5965,4180,118,6,0,13,10
17990839458041035,17841467312227297,fpfacademia,"FPF Academia","🚨 INSCRIÇÕES ABERTAS 🚨
Vem aí a segunda edição do 𝗖𝘂𝗿𝘀𝗼 𝗱𝗲 𝗡𝗮𝗿𝗿𝗮𝗱𝗼𝗿𝗮𝘀, uma iniciativa da FPF Academia, oferecida pela Petrobras e EXCLUSIVA para mulheres que desejam desenvolver e aprimorar seus conhecimentos na comunicação esportiva! 🎙️ ⚽️

🔗  Quer fazer parte? Acesse o link na bio da @fpfacademia e confira todas as informações para se inscrever!

💰 GRATUITO
📅 09 de novembro a 07 de dezembro de 2026
⏱️ 40h de carga horária
📍 Híbrido (aulas on-line e presenciais)
🎯 EXCLUSIVO para mulheres

.
.
.

#FPFAcademia #Curso #Narradoras #Futebol #Comunicação @petrobras",0,"09/08/2026 11:40",https://www.instagram.com/p/DdCVg5TKIdO/,"Imagem do Instagram",,Total,12294,6187,190,71,22,10,0
17906359686494623,17841429857362439,paulistaof,"Paulistão F Petrobras","A adm encontra-se exatamente assim com a classificação na Copa do Mundo Sub-20 🤩
#CopaDoMundoSub20 #Seleção",9,"09/08/2026 10:30",https://www.instagram.com/reel/DdCOj7fBOXw/,"Reel do Instagram",,Total,4207,2908,288,5,5,2,1
18101765825196475,17841429857362439,paulistaof,"Paulistão F Petrobras","100% DE APROVEITAMENTO...
Segundo jogo, segunda vitória. As meninas estão voando 🚀🤩
#ElasEmCampo
📷 Luciana Vermell / CBF",0,"09/08/2026 09:50",https://www.instagram.com/p/DdCJ7ECnGLg/,"Imagem do Instagram",,Total,3365,1905,184,1,0,1,2
18115962679999816,17841429857362439,paulistaof,"Paulistão F Petrobras","ALÔ, OITAVAS DE FINAL! 
A @selecaofemininadefutebol segue na disputa da Copa do Mundo Sub-20. 
#ElasEmCampo",0,"09/08/2026 09:29",https://www.instagram.com/p/DdCHg13RuZ5/,"Imagem do Instagram",,Total,5290,2908,183,2,0,1,3
